Author,Chapter,Reference,Type,Intertextual_function,Semantic
Acton,14,French bishop,Nominal,['2'],Neutral
Acton,14,Hungarians,Nominal,['2'],Neutral
Acton,14,Ginoulhiac,Nominal,['2'],Neutral
Acton,14,Ketteler,Nominal,['2'],Neutral
Acton,14,Kenrick,Nominal,['2'],Neutral
Acton,14,Hefele,Nominal,['2'],Neutral
Acton,6,Cicero,Nominal,['1'],Neutral
Acton,14,Unidentified,Nominal,['1'],Neutral
Acton,15,Mr. Lea,Nominal,['3'],Positive
Acton,15,Father Ehrle,Nominal,['2'],Positive
Acton,15,Templars,Nominal,['2'],Neutral
Acton,15,Hus,Nominal,['2'],Neutral
Acton,15,Avignon,Nominal,['1'],Neutral
Acton,15,Franciscans,Nominal,['2'],Positive
Acton,15,Joan of Arc,Nominal,['2'],Neutral
Acton,15,Perfect Poverty,Nominal,['1'],Positive
Acton,15,Bluebeard,Nominal,['1'],Neutral
Acton,15,Savonarola,Nominal,['2'],Neutral
Acton,15,Spanish Inquisition,Nominal,['4'],Neutral
Acton,15,Roman,Nominal,['1'],Neutral
Acton,15,Saint Dominic,Nominal,['1'],Neutral
Acton,15,Pope,Nominal,['1'],Neutral
Acton,10,Protestant historians and divines,Nominal,['3'],Negative
Acton,10,Lutherans,Nominal,['2'],Neutral
Acton,10,Calvinism,Nominal,['2'],Negative
Acton,10,Catholics,Nominal,['2'],Positive
Acton,10,House of Orange,Nominal,['2'],Negative
Acton,10,Puritans in America,Nominal,['2'],Negative
Acton,5,Herzog,Nominal,['1'],Neutral
Acton,17,Robert Flint,Nominal,['1'],Neutral
Acton,5,Bretschneider,Nominal,['2'],Positive
Acton,5,Evangelii,Verbal,['1'],Positive
Acton,5,probatis scriptoribus,Nominal,['1'],Positive
Acton,10,Unidentified,Nominal,['1'],Neutral
Acton,2,Burke,Nominal,['2'],Positive
Acton,2,Americans (in the context of the foundation of their,Nominal,['1'],Neutral
Acton,15,Middle Ages,Thematic,['3'],Negative
Acton,15,Luther,Thematic,['3'],Neutral
Acton,15,Saint Francis of Assisi,Thematic,['3'],Negative
Acton,15,Prescott,Thematic,['3'],Neutral
Acton,15,Montezuma,Thematic,['3'],Neutral
Acton,15,Torquemada,Thematic,['3'],Neutral
Acton,15,Strappado,Thematic,['1'],Neutral
Acton,15,Samarra,Thematic,['1'],Neutral
Acton,15,Champel,Thematic,['1'],Neutral
Acton,15,Unitarian,Thematic,['1'],Neutral
Acton,11,Döllinger,Nominal,['3'],Neutral
Acton,11,Möhler,Thematic,['3'],Neutral
Acton,11,Gnostics,Nominal,['1'],Neutral
Acton,11,False Decretals,Thematic,['1'],Neutral
Acton,12,French nation,Nominal,['1'],Neutral
Acton,12,Holy See,Nominal,['1'],Neutral
Acton,12,Court of Turin,Nominal,['1'],Negative
Acton,12,Bishop of Orleans,Nominal,['1'],Positive
Acton,12,Cardinal,Nominal,['1'],Positive
Acton,11,Dupanloup,Thematic,['2'],Neutral
Acton,11,Montalembert,Thematic,['2'],Neutral
Acton,11,Guizot,Thematic,['2'],Neutral
Acton,11,Leo,Thematic,['2'],Neutral
Acton,11,Liverani,Thematic,['2'],Neutral
Acton,11,Tosti,Thematic,['2'],Neutral
Acton,11,Capecelatro,Thematic,['2'],Neutral
Acton,11,Manzoni,Thematic,['2'],Neutral
Acton,11,Passaglia,Thematic,['2'],Positive
Acton,11,Perrone,Thematic,['2'],Neutral
Acton,11,Newman,Thematic,['2'],Neutral
Acton,11,Lacordaire,Thematic,['2'],Positive
Acton,11,Lamoricière,Thematic,['2'],Neutral
Acton,11,_Kirchenzeitung_,Nominal,['2'],Positive
Acton,11,Reuss,Nominal,['2'],Neutral
Acton,11,Christianity,Thematic,['1'],Neutral
Acton,11,"In dem Maass als
dogmenhistorische Studien mehr getrieben werden wird die absolute innere Nothwendigkeit und
Wahrheit der Sache immer allegingr einleuchten.",Verbal,['2'],Neutral
Acton,11,Unidentified,Thematic,['3'],Neutral
Acton,3,Christianity,Nominal,['2'],Neutral
Acton,3,Socrates,Verbal,['3'],Positive
Acton,3,Plato,Thematic,['2'],Neutral
Acton,3,Aristotle,Nominal,['2'],Neutral
Acton,3,Critias,Verbal,['1'],Neutral
Acton,3,Theramenes,Thematic,['1'],Neutral
Acton,3,Pericles,Nominal,['1'],Neutral
Acton,4,Vasari,Nominal,['1'],Neutral
Acton,4,Salviati,Nominal,['1'],Neutral
Acton,4,Gregory XIII.,Nominal,['1'],Neutral
Acton,7,Henry IV,Nominal,['2'],Neutral
Acton,7,Nuncio,Verbal,['2'],Neutral
Acton,7,D'Avaux,Thematic,['2'],Neutral
Acton,7,William (treated the Catholics of,Nominal,['1'],Neutral
Acton,7,Belgian seminary,Verbal,['2'],Neutral
Acton,7,Unidentified,Thematic,['3'],Neutral
Acton,13,Lamennais,Nominal,['1'],Neutral
Acton,13,French bishops and clergy,Thematic,['3'],Neutral
Acton,13,School of St.,Thematic,['3'],Neutral
Acton,13,The Jesuits,Thematic,['3'],Neutral
Acton,13,Rome,Verbal,['2'],Neutral
Acton,13,Pope,Thematic,['3'],Neutral
Acton,13,M. de Chateaubriand,Thematic,['3'],Neutral
Acton,13,Holy Ghost,Nominal,['1'],Neutral
Acton,13,_Diario,Verbal,['2'],Neutral
Acton,3,Philip II,Nominal,['1'],Neutral
Acton,3,Deventer,Nominal,['1'],Neutral
Acton,3,Leicester,Nominal,['1'],Neutral
Acton,3,Barnevelt,Nominal,['1'],Neutral
Acton,3,Huguenots,Nominal,['1'],Neutral
Acton,3,Junius Brutus,Nominal,['1'],Neutral
Acton,3,Buchanan,Nominal,['1'],Neutral
Acton,3,Hotoman,Nominal,['1'],Neutral
Acton,3,Franco-Gallia,Nominal,['1'],Neutral
Acton,3,Henry of Navarre,Nominal,['1'],Neutral
Acton,3,"Committee
of Sixteen",Nominal,['1'],Neutral
Acton,3,Spain,Nominal,['1'],Neutral
Acton,3,Milton,Nominal,['1'],Neutral
Acton,3,Locke,Nominal,['1'],Neutral
Acton,3,Rousseau,Nominal,['1'],Neutral
Acton,3,Jesuits,Nominal,['1'],Neutral
Acton,3,Lessius,Nominal,['1'],Neutral
Acton,3,Molina,Nominal,['1'],Neutral
Acton,3,Mariana,Nominal,['1'],Neutral
Acton,3,Suarez,Nominal,['1'],Neutral
Acton,11,Hefele,Nominal,['2'],Positive
Acton,11,Höfler,Verbal,['2'],Positive
Acton,11,Martensen,Thematic,['2'],Positive
Acton,11,Harnack,Nominal,['3'],Positive
Acton,11,"Professor
Döllinger",Verbal,['2'],Neutral
Acton,4,Machiavelli,Nominal,['2'],Neutral
Acton,4,Elizabeth,Nominal,['2'],Neutral
Acton,4,Catholics of England,Thematic,['1'],Neutral
Acton,4,"Protestants of
France",Thematic,['3'],Neutral
Acton,4,Christ,Nominal,['2'],Neutral
Acton,4,disciples of St. John,Verbal,['2'],Neutral
Acton,4,Duke of Alva,Nominal,['1'],Neutral
Acton,9,Fénelon,Verbal,['2'],Neutral
Acton,4,Cusano,Nominal,['1'],Neutral
Acton,4,Delfino,Verbal,['2'],Neutral
Acton,4,"Intiera Relatione della Morte dell'
Ammiraglio",Thematic,['3'],Neutral
Acton,4,"Ragguaglio degli ordini et modi tenuti dalla Majesta Christianissima nella distruttione
della setta degli Ugonotti Con la morte dell' Ammiraglio",Nominal,['1'],Neutral
Acton,4,Salviati,Thematic,['2'],Neutral
Acton,4,Theiner,Thematic,['2'],Neutral
Acton,11,Jesuits,Nominal,['1'],Neutral
Acton,11,Raynaud,Nominal,['1'],Neutral
Acton,11,Faure,Nominal,['1'],Neutral
Acton,11,Mariana,Nominal,['1'],Neutral
Acton,11,Cordara,Nominal,['1'],Neutral
Acton,11,Rhenish,Nominal,['1'],Neutral
Acton,11,Genevese Calvinist,Nominal,['1'],Neutral
Acton,11,Calvin,Nominal,['1'],Neutral
Acton,11,Ficker,Nominal,['1'],Neutral
Acton,11,Böhmer,Nominal,['1'],Neutral
Acton,11,Emperor Frederic II.,Nominal,['1'],Neutral
Acton,11,Müller,Nominal,['1'],Positive
Acton,11,Middle Ages,Nominal,['1'],Positive
Acton,11,Royer Collard,Nominal,['1'],Neutral
Acton,11,Villemain,Nominal,['1'],Neutral
Acton,11,Grégoire VII.,Nominal,['1'],Neutral
Acton,11,Wiseman,Nominal,['2'],Neutral
Acton,11,Döllinger,Nominal,['2'],Neutral
Acton,11,Menzel,Nominal,['1'],Neutral
Acton,11,Buchholz,Nominal,['1'],Neutral
Acton,11,Boniface VIII.,Nominal,['2'],Neutral
Acton,11,Tosti,Nominal,['2'],Neutral
Acton,11,Hormayr,Nominal,['1'],Neutral
Acton,11,Radowitz,Nominal,['1'],Neutral
Acton,11,Capponi,Nominal,['1'],Neutral
Acton,11,Brewer,Nominal,['1'],Neutral
Acton,11,Plantier,Nominal,['1'],Neutral
Acton,11,Knoblecher,Nominal,['1'],Neutral
Acton,11,Hermann,Nominal,['2'],Positive
Acton,11,Roscher,Nominal,['4'],Positive
Acton,4,Bossuet,Nominal,['1'],Neutral
Acton,4,Gregory XIII,Nominal,['1'],Neutral
Acton,4,Muratori,Nominal,['1'],Neutral
Acton,4,Cienfuegos,Nominal,['1'],Neutral
Acton,4,Tempesti,Nominal,['1'],Negative
Acton,4,Benedict XIV,Nominal,['1'],Neutral
Acton,4,Biner,Nominal,['1'],Neutral
Acton,4,Piatti,Nominal,['1'],Neutral
Acton,4,De Thou,Nominal,['1'],Positive
Acton,4,Barberini,Nominal,['1'],Negative
Acton,4,Eudæmon-Johannes,Nominal,['1'],Neutral
Acton,4,Bellarmine,Nominal,['1'],Neutral
Acton,4,Bompiani,Nominal,['1'],Negative
Acton,4,Gregory,Nominal,['1'],Neutral
Acton,4,Naudé,Nominal,['1'],Neutral
Acton,4,Guyon,Nominal,['1'],Neutral
Acton,4,Innocent XI,Nominal,['1'],Positive
Acton,4,Vulcob to Charles IX.,Nominal,['1'],Neutral
Acton,4,Noailles,Nominal,['1'],Neutral
Acton,4,"Mémoires de
Duplessis-Mornay",Nominal,['1'],Neutral
Acton,4,Ambert _Duplessis-Mornay_,Verbal,['2'],Neutral
Acton,4,Digges _Compleat Ambassador_,Nominal,['1'],Neutral
Acton,14,The Council of Trent,Nominal,['3'],Negative
Acton,14,Roman Inquisition,Verbal,['3'],Negative
Acton,14,Vatican Council,Thematic,['3'],Neutral
Acton,7,Grotius,Nominal,['1'],Neutral
Acton,7,Besold,Verbal,['2'],Negative
Acton,7,Machiavelli,Thematic,['3'],Positive
Acton,9,Unidentified,Nominal,['1'],Neutral
Acton,16,Emerson,Nominal,['2'],Neutral
Acton,16,Smith,Thematic,['1'],Neutral
Acton,16,Turgot,Nominal,['1'],Neutral
Acton,16,Mill,Nominal,['1'],Neutral
Acton,16,Humboldt,Nominal,['1'],Neutral
Acton,16,Washington,Nominal,['2'],Neutral
Acton,16,Jefferson,Nominal,['2'],Neutral
Acton,16,Grant,Nominal,['2'],Neutral
Acton,16,Sherman,Nominal,['2'],Neutral
Acton,16,Clay,Nominal,['2'],Neutral
Acton,16,Adams,Nominal,['2'],Neutral
Acton,16,Madison,Nominal,['2'],Neutral
Acton,16,Marshall,Nominal,['2'],Neutral
Acton,16,Lincoln,Nominal,['2'],Neutral
Acton,10,Unidentified,Thematic,['3'],Neutral
Acton,5,Christian freedom,Nominal,['1'],Neutral
Acton,5,Ranke,Nominal,['1'],Neutral
Acton,5,Jürgens,Nominal,['1'],Neutral
Acton,5,Bible,Nominal,['1'],Neutral
Acton,10,Cardinal Sacchetti,Thematic,['2'],Neutral
Acton,10,De Brosses,Thematic,['2'],Neutral
Acton,10,Becattini,Thematic,['3'],Negative
Acton,10,Pius VI,Nominal,['1'],Neutral
Acton,2,Cumberland,Nominal,['2'],Neutral
Acton,2,Pufendorf,Verbal,['2'],Neutral
Acton,2,Grotius,Thematic,['3'],Neutral
Acton,2,The Ten Commandments,Nominal,['1'],Neutral
Acton,2,Unidentified,Verbal,['2'],Neutral
Acton,10,Unidentified,Nominal,['1'],Neutral
Acton,2,Unidentified,Thematic,['3'],Neutral
Acton,2,Patriots (invented,Thematic,['3'],Neutral
Acton,2,Strafford,Thematic,['3'],Neutral
Acton,2,Lollard,Thematic,['3'],Neutral
Acton,2,Arian,Thematic,['3'],Neutral
Acton,2,Augsburg,Thematic,['3'],Neutral
Acton,2,Rome,Thematic,['3'],Neutral
Acton,2,Laud,Nominal,['1'],Negative
Acton,8,Macaulay,Nominal,['1'],Neutral
Acton,8,Edinburgh Review,Thematic,['3'],Neutral
Acton,8,Thucydides,Nominal,['1'],Negative
Acton,8,Polybius,Nominal,['1'],Negative
Acton,8,Goldwin Smith,Verbal,['2'],Neutral
Acton,8,Tocqueville _L'Ancien Régime et la Révolution_,Nominal,['1'],Neutral
Acton,8,Burke On the,Verbal,['2'],Neutral
Acton,8,Speech at Bristol,Thematic,['3'],Positive
Acton,13,Dr. Frohschammer,Nominal,['3'],Negative
Acton,13,Our Lord,Verbal,['4'],Neutral
Acton,13,Holy See,Nominal,['1'],Neutral
Acton,13,Unidentified,Nominal,['1'],Neutral
Acton,8,Danton,Thematic,['3'],Neutral
Acton,8,St. Just,Thematic,['3'],Neutral
Acton,8,Jacobin theory,Thematic,['3'],Neutral
Acton,8,Constitution of,Thematic,['3'],Neutral
Acton,8,Reign of Terror,Thematic,['3'],Neutral
Acton,8,Lewis XIV.,Thematic,['3'],Neutral
Acton,14,Fessler,Nominal,['2'],Positive
Acton,14,Clement Schrader,Verbal,['3'],Positive
Acton,14,Passaglia,Thematic,['3'],Negative
Acton,14,Luther,Nominal,['1'],Neutral
Acton,14,Paris Jesuits,Verbal,['3'],Negative
Acton,14,Pope,Thematic,['3'],Neutral
Acton,12,Cardinal Wiseman,Nominal,['2'],Neutral
Acton,12,Catholicism,Verbal,['2'],Positive
Acton,12,Holy See,Thematic,['2'],Positive
Acton,14,Civiltà,Nominal,['1'],Neutral
Acton,14,De' Rossi,Verbal,['2'],Neutral
Acton,13,Holy See,Thematic,['3'],Neutral
Acton,13,Rome,Thematic,['3'],Neutral
Acton,8,Mr. Goldwin Smith,Nominal,['1'],Negative
Acton,8,Adrian IV,Verbal,['2'],Neutral
Acton,8,Catholics,Thematic,['3'],Neutral
Acton,8,Pope,Nominal,['1'],Neutral
Acton,13,Dr. Frohschammer,Nominal,['3'],Negative
Acton,13,Holy See,Nominal,['3'],Neutral
Acton,13,Christianity,Nominal,['2'],Neutral
Acton,2,Cromwell,Nominal,['2'],Neutral
Acton,2,Harrington,Nominal,['2'],Neutral
Acton,2,Lilburne,Nominal,['2'],Neutral
Acton,2,Milton,Nominal,['3'],Negative
Acton,10,Protestant divines,Thematic,['3'],Neutral
Acton,10,King of Prussia,Nominal,['1'],Neutral
Acton,10,Government organ of,Verbal,['2'],Neutral
Acton,10,Bunsen,Nominal,['1'],Neutral
Acton,10,Christianity,Verbal,['2'],Neutral
Acton,10,DÖLLINGER,Nominal,['1'],Neutral
Acton,2,St. Thomas,Nominal,['2'],Neutral
Acton,2,Charron,Verbal,['2'],Positive
Acton,2,Grotius,Thematic,['4'],Positive
Acton,5,Luther,Thematic,['3'],Negative
Acton,5,Protestant,Thematic,['3'],Neutral
Acton,5,Catholicism,Thematic,['3'],Neutral
Acton,5,Catholic Powers,Thematic,['3'],Neutral
Acton,5,Rome,Thematic,['3'],Neutral
Acton,10,Holy See,Nominal,['2'],Neutral
Acton,10,Inquisition,Nominal,['2'],Neutral
Acton,10,Protestant,Nominal,['1'],Neutral
Acton,10,Reformation,Nominal,['1'],Neutral
Acton,10,Sardinian policy,Nominal,['2'],Negative
Acton,10,English gold,Nominal,['2'],Negative
Acton,9,Stein,Nominal,['1'],Neutral
Acton,9,Görres,Nominal,['1'],Neutral
Acton,9,Humboldt,Nominal,['1'],Neutral
Acton,9,Müller,Nominal,['1'],Neutral
Acton,9,De Maistre,Nominal,['1'],Neutral
Acton,9,Holland House Whigs,Nominal,['1'],Neutral
Acton,9,Afrancesados,Nominal,['1'],Neutral
Acton,9,Muratists,Nominal,['1'],Neutral
Acton,9,Confederation of the Rhine,Nominal,['1'],Neutral
Acton,16,Mr. Bryce,Nominal,['3'],Positive
Acton,16,Croker,Nominal,['1'],Neutral
Acton,16,De Quincey,Nominal,['1'],Neutral
Acton,16,John Adams,Nominal,['1'],Positive
Acton,16,Burke,Nominal,['1'],Neutral
Acton,16,Macaulay,Nominal,['1'],Neutral
Acton,16,Judge,Nominal,['1'],Neutral
Acton,16,Magna Charta,Nominal,['1'],Neutral
Acton,16,Bill of Rights,Nominal,['1'],Neutral
Acton,16,Canons of Dort,Nominal,['1'],Neutral
Acton,7,Hegel,Nominal,['1'],Neutral
Acton,7,Cousin,Nominal,['1'],Neutral
Acton,7,_Istorie Fiorentine_,Nominal,['1'],Negative
Acton,7,Le Blanc de Beaulieu,Nominal,['1'],Positive
Acton,7,Renan,Nominal,['1'],Negative
Acton,14,Unidentified Bohemian priest,Nominal,['4'],Positive
Acton,14,Holy See,Nominal,['2'],Neutral
Acton,4,Correr,Nominal,['1'],Neutral
Acton,4,Tommaseo,Nominal,['1'],Neutral
Acton,4,Alva to Philip II.,Nominal,['1'],Neutral
Acton,4,Papiers de Granvelle,Nominal,['1'],Neutral
Acton,4,Alfonso II. to Fogliani,Nominal,['1'],Neutral
Acton,4,Modena Archives,Nominal,['1'],Neutral
Acton,4,Catholics,Thematic,['3'],Negative
Acton,4,Möhler,Nominal,['1'],Negative
Acton,4,Charles,Thematic,['3'],Neutral
Acton,4,Gregory,Thematic,['3'],Neutral
Acton,11,Pius IX,Nominal,['1'],Neutral
Acton,11,Pius VII,Nominal,['1'],Positive
Acton,11,Napoleon,Nominal,['1'],Neutral
Acton,11,Sailer,Nominal,['1'],Neutral
Acton,11,Cheverus,Nominal,['1'],Neutral
Acton,11,Doyle,Nominal,['1'],Neutral
Acton,11,Newman,Nominal,['1'],Neutral
Acton,11,Saint Elizabeth,Nominal,['1'],Neutral
Acton,11,Joan of Arc,Nominal,['1'],Neutral
Acton,11,Möhler,Thematic,['3'],Positive
Acton,11,Gratry,Thematic,['3'],Positive
Acton,11,Döllinger,Thematic,['3'],Positive
Acton,11,Ranke,Nominal,['1'],Neutral
Acton,11,Fénelon,Nominal,['1'],Positive
Acton,4,Strype,Nominal,['2'],Neutral
Acton,4,Ciappi,Nominal,['2'],Neutral
Acton,4,Vasari,Nominal,['2'],Neutral
Acton,4,Gaye,Nominal,['2'],Neutral
Acton,4,Salviati,Nominal,['2'],Neutral
Acton,4,Cardinal Delfino,Nominal,['1'],Neutral
Acton,4,Emperor,Nominal,['1'],Neutral
Acton,4,Vienna Archives,Nominal,['1'],Neutral
Acton,4,Cusano,Nominal,['1'],Neutral
Acton,4,Sereno,Nominal,['1'],Neutral
Acton,4,Mucantii Diaria,Nominal,['1'],Neutral
Acton,4,C. Firmani Diaria,Nominal,['1'],Neutral
Acton,4,Bib. Imp. F. Fr.,Nominal,['1'],Neutral
Acton,4,Maffei,Nominal,['2'],Neutral
Acton,4,Gregorio XIII,Nominal,['2'],Neutral
Acton,4,Danes,Nominal,['2'],Neutral
Acton,4,"M. de
Mandelot",Nominal,['1'],Neutral
Acton,4,Mr. de Gou,Nominal,['1'],Neutral
Acton,4,Sainct Anthoine,Nominal,['1'],Neutral
Acton,4,Charles IX,Nominal,['2'],Neutral
Acton,4,Lorraine,Nominal,['2'],Neutral
Acton,4,Vienna Archives,Nominal,['1'],Neutral
Acton,11,Loyson,Nominal,['1'],Neutral
Acton,11,Lamennais,Nominal,['1'],Neutral
Acton,11,Döllinger,Nominal,['1'],Neutral
Acton,11,Lacordaire,Nominal,['1'],Negative
Acton,11,Circourt,Nominal,['1'],Neutral
Acton,11,Erasmus,Nominal,['1'],Neutral
Acton,11,O'Connell,Nominal,['1'],Neutral
Acton,11,Dupanloup,Nominal,['1'],Neutral
Acton,11,Renan,Nominal,['1'],Neutral
Acton,11,Rosmini,Nominal,['1'],Negative
Acton,11,Cinque Piaghe,Nominal,['1'],Neutral
Acton,11,"St.
Boniface",Nominal,['1'],Neutral
Acton,11,St Wilfrid,Nominal,['1'],Neutral
Acton,11,Bishop of Orleans,Nominal,['1'],Negative
Acton,11,Falloux,Nominal,['1'],Negative
Acton,11,Tocqueville,Nominal,['1'],Neutral
Acton,11,Eckstein,Nominal,['1'],Neutral
Acton,11,Darboy,Nominal,['1'],Neutral
Acton,11,Duchesne,Nominal,['1'],Neutral
Acton,11,Montalembert,Nominal,['1'],Negative
Acton,11,Lacordaire Ravignan and Dupanloup,Nominal,['1'],Neutral
Acton,11,"author of
the _coup d'état_",Nominal,['1'],Neutral
Acton,11,Guizot,Nominal,['1'],Neutral
Acton,11,De Decker,Nominal,['1'],Neutral
Acton,11,Mr. Gladstone,Nominal,['1'],Neutral
Acton,4,Labitte,Nominal,['1'],Neutral
Acton,4,Natalis Comes,Nominal,['1'],Neutral
Acton,4,Capefigue,Nominal,['1'],Neutral
Acton,11,Stapleton,Nominal,['1'],Neutral
Acton,11,Davenport,Nominal,['1'],Neutral
Acton,11,Caron,Nominal,['1'],Neutral
Acton,11,Walshe,Nominal,['1'],Neutral
Acton,11,Barclay,Nominal,['1'],Neutral
Acton,11,Bellarmine,Nominal,['1'],Neutral
Acton,11,Ramsay,Nominal,['1'],Neutral
Acton,11,Fénelon,Nominal,['1'],Neutral
Acton,11,Pont-à-Mousson,Nominal,['1'],Neutral
Acton,11,Lambspring,Nominal,['1'],Neutral
Acton,11,Benedictines,Nominal,['1'],Neutral
Acton,11,Franciscans,Nominal,['1'],Neutral
Acton,11,Italians,Nominal,['1'],Neutral
Acton,11,Germans,Nominal,['1'],Neutral
Acton,11,French,Nominal,['1'],Neutral
Acton,11,Gallicans,Nominal,['1'],Neutral
Acton,11,Jansenists,Nominal,['1'],Neutral
Acton,11,Richer,Nominal,['1'],Neutral
Acton,11,Van Espen,Nominal,['1'],Neutral
Acton,11,Launoy,Nominal,['1'],Neutral
Acton,11,Bossuet,Nominal,['1'],Neutral
Acton,11,Arnauld,Nominal,['1'],Neutral
Acton,11,Pascal,Nominal,['3'],Negative
Acton,11,Daniel—_Provinciales_,Nominal,['3'],Positive
Acton,11,French Protestants,Nominal,['1'],Neutral
Acton,11,Geneva,Nominal,['1'],Neutral
Acton,11,Dort,Nominal,['1'],Neutral
Acton,11,English theology,Nominal,['1'],Neutral
Acton,11,Whitby,Nominal,['1'],Neutral
Acton,11,Nonjurors,Nominal,['1'],Neutral
Acton,11,Sir Edward Vavasour,Nominal,['1'],Neutral
Acton,11,Lord Clifford,Nominal,['1'],Neutral
Acton,11,English,Nominal,['1'],Neutral
Acton,11,St Vincent of Lérins,Nominal,['4'],Positive
Acton,4,Languet,Nominal,['2'],Neutral
Acton,4,Bullinger,Verbal,['3'],Negative
Acton,4,De Thou,Thematic,['3'],Neutral
Acton,14,Pius IX,Nominal,['3'],Neutral
Acton,14,Jesuit,Nominal,['2'],Positive
Acton,14,Theiner,Nominal,['2'],Neutral
Acton,14,Rosmini,Nominal,['2'],Neutral
Acton,14,_Civiltà Cattolica_,Nominal,['2'],Positive
Acton,14,Roothan,Nominal,['2'],Neutral
Acton,4,Theodore Beza,Nominal,['1'],Negative
Acton,4,Huguenots,Nominal,['1'],Negative
Acton,4,Catholic States,Nominal,['1'],Neutral
Acton,4,Sigismund,Nominal,['1'],Neutral
Acton,4,Socinians,Nominal,['1'],Neutral
Acton,4,Cardinal Hosius,Nominal,['1'],Neutral
Acton,7,Nefftzer,Nominal,['1'],Neutral
Acton,7,Renan,Nominal,['1'],Neutral
Acton,7,Michelet,Nominal,['1'],Neutral
Acton,7,Leslie Stephen--Carlyle,Nominal,['1'],Neutral
Acton,7,Darwin--Carlyle,Nominal,['1'],Negative
Acton,7,Goldwin Smith,Nominal,['1'],Neutral
Acton,7,Martineau--Mill,Nominal,['1'],Neutral
Acton,7,Jeremy Bentham,Nominal,['1'],Neutral
Acton,7,Priestley,Nominal,['1'],Neutral
Acton,7,Sainte-Beuve,Nominal,['1'],Neutral
Acton,7,Scherer,Nominal,['1'],Neutral
Acton,7,Ranke,Nominal,['1'],Neutral
Acton,7,Sybel,Nominal,['1'],Neutral
Acton,7,Stahr,Nominal,['1'],Neutral
Acton,7,Richelieu,Nominal,['1'],Neutral
Acton,7,Napoleon,Nominal,['1'],Neutral
Acton,7,Fustel de Coulanges,Nominal,['1'],Neutral
Acton,7,Machiavelli,Nominal,['1'],Neutral
Acton,7,Stenzel,Nominal,['1'],Neutral
Acton,7,Treitschke,Nominal,['1'],Neutral
Acton,7,Schäfer--Macaulay,Nominal,['1'],Neutral
Acton,7,Rochau,Nominal,['1'],Neutral
Acton,7,Mommsen,Nominal,['1'],Neutral
Acton,7,Kirchmann,Nominal,['1'],Neutral
Acton,7,Hase,Nominal,['1'],Neutral
Acton,7,Rümelin,Nominal,['1'],Neutral
Acton,7,Beccaria,Nominal,['1'],Neutral
Acton,7,Hutcheson,Nominal,['1'],Neutral
Acton,2,Byzantine despotism,Thematic,['3'],Neutral
Acton,2,Muscovite despotism,Thematic,['3'],Neutral
Acton,2,Gallican theory,Thematic,['3'],Neutral
Acton,2,St. Louis,Nominal,['1'],Neutral
Acton,2,Vox populi Vox Dei,Verbal,['2'],Neutral
Acton,16,Mr. Bryce,Thematic,['2'],Neutral
Acton,16,George III's ministers,Thematic,['1'],Neutral
Acton,16,Hamilton,Nominal,['3'],Neutral
Acton,16,Morris,Verbal,['2'],Neutral
Acton,16,The,Verbal,['2'],Neutral
Acton,9,Unidentified,Nominal,['1'],Neutral
Acton,10,Leighton,Nominal,['1'],Neutral
Acton,10,Forbes,Thematic,['3'],Neutral
Acton,10,Calvinism,Thematic,['3'],Negative
Acton,10,English writers,Thematic,['3'],Neutral
Acton,10,Holland,Thematic,['3'],Neutral
Acton,10,Scots,Verbal,['2'],Neutral
Acton,10,Unidentified,Nominal,['1'],Neutral
Acton,10,Döllinger,Thematic,['3'],Neutral
Acton,10,Luther,Thematic,['3'],Neutral
Acton,10,Calixtus,Nominal,['1'],Positive
Acton,10,Dutch,Thematic,['3'],Neutral
Acton,10,Protestant moralists,Thematic,['3'],Positive
Acton,5,Carlstadt,Nominal,['2'],Neutral
Acton,5,Mosaic law,Nominal,['2'],Neutral
Acton,5,Luther,Nominal,['3'],Neutral
Acton,5,New Testament,Nominal,['2'],Neutral
Acton,5,Melanchthon,Nominal,['2'],Neutral
Acton,5,Church,Nominal,['1'],Neutral
Acton,5,Landgrave Philip,Nominal,['2'],Neutral
Acton,5,Copernican system,Nominal,['1'],Negative
Acton,5,De Wette,Verbal,['2'],Neutral
Acton,5,Luther,Verbal,['2'],Neutral
Acton,5,Bucholtz _Geschichte Ferdinands I._,Nominal,['2'],Neutral
Acton,5,Planck,Thematic,['2'],Neutral
Acton,5,Linde _Staatskirche_,Nominal,['2'],Neutral
Acton,5,_Table-Talk_,Verbal,['2'],Negative
Acton,2,Machiavelli,Nominal,['3'],Negative
Acton,2,Unidentified,Verbal,['2'],Neutral
Acton,10,Prussian Union,Nominal,['2'],Neutral
Acton,10,Calvinism,Nominal,['2'],Neutral
Acton,10,Lutheran,Nominal,['2'],Neutral
Acton,10,Rationalism,Nominal,['2'],Neutral
Acton,10,Schleiermacher,Nominal,['2'],Positive
Acton,10,Neander,Nominal,['2'],Positive
Acton,10,Rudelbach,Nominal,['2'],Positive
Acton,2,St. Bernard,Nominal,['2'],Neutral
